SKU,Brand_Product_Size,Brand,Product Name,COL Price,COL ppu,COL Size,COL Specials,COL Category,Product URL
7179444P,Achva Sesame Halva Snacks Gift Pack 300g,Achva,Sesame Halva Snacks Gift Pack,8.0,$2.67 per 100G,300g,,International Foods,https://shop.coles.com.au/a/national/product/achva-halva-snacks-sesame-gift-pack
3725327P,Coles Asia Hokkien Ready to Eat Noodles 2 Pack 400g,Coles,Asia Hokkien Ready to Eat Noodles 2 Pack,1.85,$0.46 per 100G,400g,,International Foods,https://shop.coles.com.au/a/national/product/coles-asia-hokkien-nodles
8451025P,Raro Sweet Navel Orange Flavoured Beverage Mix 80g,Raro,Sweet Navel Orange Flavoured Beverage Mix,1.5,$0.19 per 10G,80g,,International Foods,https://shop.coles.com.au/a/national/product/raro-sweet-orange
3339334P,Pattu Sweet Paprika Powder 200g,Pattu,Sweet Paprika Powder,2.5,$1.25 per 100G,200g,,International Foods,https://shop.coles.com.au/a/national/product/pattu-sweet-paprika
9115125P,Royal Fields Lemon Dressing 500mL,Royal Fields,Lemon Dressing,2.3,$0.46 per 100mL,500mL,,International Foods,https://shop.coles.com.au/a/national/product/royal-fields-lemon-juice-9115125p
5421709P,Yoosh Aloe Vera With A Hint Of Honey Drink 1.5L,Yoosh,Aloe Vera With A Hint Of Honey Drink,3.82,$2.55 per 1L,1.5L,Specials,International Foods,https://shop.coles.com.au/a/national/product/yoosh-drink-aloe-vera
7201984P,Protea Foods Lekker Traditional Biltong Stokkies 100g,Protea Foods,Lekker Traditional Biltong Stokkies,11.8,$11.80 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/lekker-biltong-stokkies-traditional
6801115P,Ayam Malaysian Laksa Soup Paste 185g,Ayam,Malaysian Laksa Soup Paste,2.75,$1.49 per 100G,185g,Specials,International Foods,https://shop.coles.com.au/a/national/product/ayam-malaysian-paste-laksa-curry
7010920P,Old El Paso Enchilada Kit Mild 520g,Old El Paso,Enchilada Kit Mild,5.0,$0.96 per 100G,520g,,International Foods,https://shop.coles.com.au/a/national/product/old-el-paso-enchilada-kit
3653088P,Leiber's Lemon Pie Filling 595g,Leiber's,Lemon Pie Filling,6.0,$1.01 per 100G,595g,,International Foods,https://shop.coles.com.au/a/national/product/leibers-lemon-pie-filling
9735174P,Elite Sugar Free  Must Peppermint Flavoured Chewing Gum 30g,Elite,Sugar Free  Must Peppermint Flavoured Chewing Gum,2.55,$8.50 per 100G,30g,,International Foods,https://shop.coles.com.au/a/national/product/must-sp-gum-peppermint-sugar-free
6094255P,Gaganis Hulled Tahini 375g,Gaganis,Hulled Tahini,6.0,$1.60 per 100G,375g,Specials,International Foods,https://shop.coles.com.au/a/national/product/gaganis-tahini-hulled
9528952P,Divella Pronto Mediterraneo Pasta Sauce 680g,Divella,Pronto Mediterraneo Pasta Sauce,3.25,$0.48 per 100G,680g,,International Foods,https://shop.coles.com.au/a/national/product/divella-pasta-pronto-mediterraneo
6070712P,Savour Spicy Broad Beans 100g,Savour,Spicy Broad Beans,1.8,$1.80 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/savour-beans-broad-spicy
7535039P,Liebers Strawberry Jelly 85g,Liebers,Strawberry Jelly,3.0,$3.53 per 100G,85g,,International Foods,https://shop.coles.com.au/a/national/product/liebers-jelly-strawberry
3736775P,Wei Lih Ichiban Noodle Bowl Spicy Sichuan Beef 140g,Wei Lih Ichiban,Noodle Bowl Spicy Sichuan Beef,4.4,$3.14 per 100G,140g,,International Foods,https://shop.coles.com.au/a/national/product/wei-lih-ichiban-nodle-bowl-spicy-sichuan-bef
9578633P,The Dutch Company Dark Chocolate Sprinkles 200g,The Dutch Company,Dark Chocolate Sprinkles,4.0,$2.00 per 100G,200g,,International Foods,https://shop.coles.com.au/a/national/product/the-dutch-company-sprinklettes-dark
1852356P,Royal Kerry Roasted Red Peppers Pickle 1kg,Royal Kerry,Roasted Red Peppers Pickle,7.0,$7.00 per 1Kg,1kg,,International Foods,https://shop.coles.com.au/a/national/product/royal-kerry-roasted-peppers
5253874P,Valcom Bamboo Shoot Slices 225g,Valcom,Bamboo Shoot Slices,1.1,$4.89 per 1Kg,225g,,International Foods,https://shop.coles.com.au/a/national/product/valcom-bamboo-shoots-sliced
7654887P,Tao Kae Noi Original Crispy Seaweed 32g,Tao Kae Noi,Original Crispy Seaweed,2.6,$8.13 per 100G,32g,,International Foods,https://shop.coles.com.au/a/national/product/taokaenoi-original-seaweed-crispy-nori
2635295P,Pg Tips Tea Bags 40 Pack 116g,Pg Tips,Tea Bags 40 Pack,4.4,$3.79 per 100G,116g,Specials,International Foods,https://shop.coles.com.au/a/national/product/pg-tips-tea-bags-40s
3339200P,Pattu Turmeric Powder 200g,Pattu,Turmeric Powder,2.0,$1.00 per 100G,200g,,International Foods,https://shop.coles.com.au/a/national/product/pattu-turmeric-powder
2001398P,Ayam Malaysian Rendang Curry Paste 185g,Ayam,Malaysian Rendang Curry Paste,2.75,$1.49 per 100G,185g,Specials,International Foods,https://shop.coles.com.au/a/national/product/ayam-malaysian-rendang-curry-paste
2373472P,La Costena Refried Pinto Beans 400g,La Costena,Refried Pinto Beans,2.9,$0.73 per 100G,400g,,International Foods,https://shop.coles.com.au/a/national/product/la-costena-refried-pinto-beans
9315394P,Nissin Chicken Noodle Cup 73g,Nissin,Chicken Noodle Cup,1.95,$2.67 per 100G,73g,,International Foods,https://shop.coles.com.au/a/national/product/nissin-noodle-cup-chicken
5257900P,Lieber's Snackers 340g,Lieber's,Snackers,6.75,$2.31 per 100G,340g,,International Foods,https://shop.coles.com.au/a/national/product/part_5257900P
5605530P,Bakers Red Label Lemon Cream Biscuits 200g,Bakers,Red Label Lemon Cream Biscuits,3.5,$1.75 per 100G,200g,,International Foods,https://shop.coles.com.au/a/national/product/bakers-biscuits-lemon-creams
3843414P,Tuscanini Pasta Spaghetti 454g,Tuscanini,Pasta Spaghetti,3.3,$0.73 per 100G,454g,,International Foods,https://shop.coles.com.au/a/national/product/tuscanini-pasta-spaghetti
2373483P,La Costena Whole Black Beans 400g,La Costena,Whole Black Beans,2.9,$0.73 per 100G,400g,,International Foods,https://shop.coles.com.au/a/national/product/la-costena-whole-black-beans
9219696P,Lyles Golden Syrup 454g,Lyles,Golden Syrup,4.35,$0.96 per 100G,454g,Specials,International Foods,https://shop.coles.com.au/a/national/product/lyles-golden-syrup
5252780P,Indomie Mi Goreng Fried Instant Noodles 85g,Indomie,Mi Goreng Fried Instant Noodles,0.65,$0.76 per 100G,85g,,International Foods,https://shop.coles.com.au/a/national/product/indo-mie-noodles-mi-goreng
3263390P,Second House Products Salep Mix 200g,Second House Products,Salep Mix,3.0,$1.50 per 100G,200g,,International Foods,https://shop.coles.com.au/a/national/product/second-house-salep-mix
3843786P,Thomy Mayonnaise 265g,Thomy,Mayonnaise,6.5,$2.45 per 100G,265g,,International Foods,https://shop.coles.com.au/a/national/product/thomy-mayonnaise
7886168P,Old El Paso Burrito Kit Mild 485g,Old El Paso,Burrito Kit Mild,5.0,$1.03 per 100G,485g,,International Foods,https://shop.coles.com.au/a/national/product/old-el-paso-burrito-kit
3263618P,Castania Extra Nuts 450g,Castania,Extra Nuts,11.5,$25.56 per 1Kg,450g,,International Foods,https://shop.coles.com.au/a/national/product/castania-extra-mix-nuts-tin-3263618p
2154990P,Britannia Milk Rusk Biscotte 560g,Britannia,Milk Rusk Biscotte,5.0,$0.89 per 100G,560g,,International Foods,https://shop.coles.com.au/a/national/product/britannia-milk-rusk
8046275P,Wai Wai Crab Flavoured Instant Noodles 55g,Wai Wai,Crab Flavoured Instant Noodles,0.65,$1.18 per 100G,55g,,International Foods,https://shop.coles.com.au/a/national/product/wai-wai-noodles-rice-vermicelli-instant
5252340P,Erawan Rice Sticks Red Large Noodles 375g,Erawan,Rice Sticks Red Large Noodles,2.1,$0.56 per 100G,375g,,International Foods,https://shop.coles.com.au/a/national/product/erawan-rice-sticks-red-large
3739842P,Joiner Coconut Drink 320mL,Joiner,Coconut Drink,1.6,$0.50 per 100mL,320mL,,International Foods,https://shop.coles.com.au/a/national/product/joiner-coconut-drink-3739842p
3273564P,Nissin Ramen Tokyo Shoyu Noodles 5 Pack 530g,Nissin,Ramen Tokyo Shoyu Noodles 5 Pack,6.75,$1.27 per 100G,530g,,International Foods,https://shop.coles.com.au/a/national/product/nissin-ramen-tokyo-shoyu-noodles-5-pack
2690850P,Maynards Wine Pastilles 160g,Maynards,Wine Pastilles,4.45,$2.78 per 100G,160g,,International Foods,https://shop.coles.com.au/a/national/product/maynards-wine-pastilles
8870334P,Kan Tong Udon Wok Ready Noodles 440g,Kan Tong Udon Wok,Ready Noodles,2.99,$0.68 per 100G,440g,Specials,International Foods,https://shop.coles.com.au/a/national/product/kan-tong-inspirations-noodles-udon
7695910P,Taaman Spaghettini Pasta 500g,Taaman,Spaghettini Pasta,1.9,$0.38 per 100G,500g,,International Foods,https://shop.coles.com.au/a/national/product/taaman-pasta-spaghettini
3289553P,Puck Cream Cheese Spread Jar 500g,Puck,Cream Cheese Spread Jar,9.0,$1.80 per 100G,500g,,International Foods,https://shop.coles.com.au/a/national/product/puck-cream-cheese-jar-3289553p
3800987P,Mission Chunky Mild Salsa 300g,Mission,Chunky Mild Salsa,4.0,$1.33 per 100G,300g,Specials,International Foods,https://shop.coles.com.au/a/national/product/mission-chunky-mild-salsa
3632463P,Lotte Koala's March Strawberry Biscuits 195g,Lotte,Koala's March Strawberry Biscuits,5.9,$3.03 per 100G,195g,,International Foods,https://shop.coles.com.au/a/national/product/lotte-koalas-march-strawberry
2485068P,Hot Kids Want Want Rice Crackers Senbei 112g,Hot Kids,Want Want Rice Crackers Senbei,2.15,$1.92 per 100G,112g,Specials,International Foods,https://shop.coles.com.au/a/national/product/lay-brothers-bb-rice-cracker
9743605P,Yeo's Grass Jelly Drink 300mL,Yeo's Grass,Jelly Drink,0.9,$3.00 per 1L,300mL,,International Foods,https://shop.coles.com.au/a/national/product/yeos-drink-grass-jelly
3801301P,Mission Street Tacos 375g,Mission,Street Tacos,4.0,$1.07 per 100G,375g,,International Foods,https://shop.coles.com.au/a/national/product/mission-stret-tacos
1868287P,Old El Paso Black Beans Mild 425g,Old El Paso,Black Beans Mild,2.4,$0.56 per 100G,425g,Specials,International Foods,https://shop.coles.com.au/a/national/product/old-el-paso-black-beans
292212P,Chang's Original Fried Noodles 100g,Chang's,Original Fried Noodles,1.4,$1.40 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/changs-noodles-fried-original
1277575P,Mission Cheesy Nachos Tortilla Triangles Corn Chips 230g,Mission,Cheesy Nachos Tortilla Triangles Corn Chips,3.1,$1.35 per 100G,230g,,International Foods,https://shop.coles.com.au/a/national/product/mission-corn-chips-cheesy-nachos
6803096P,Yoosh Lychee Flavour Aloe Vera Drink 500mL,Yoosh,Lychee Flavour Aloe Vera Drink,2.85,$5.70 per 1L,500mL,,International Foods,https://shop.coles.com.au/a/national/product/yoosh-drink-lychee-aloe-vera
7576808P,Cadbury Pinky Chocolate Bar Less Fat 40g,Cadbury,Pinky Chocolate Bar Less Fat,1.85,$4.63 per 100G,40g,,International Foods,https://shop.coles.com.au/a/national/product/cadbury-pinky-bar
4402866P,Gefen Vegetable Flavour Instant Noodle Soup 66g,Gefen,Vegetable Flavour Instant Noodle Soup,2.3,$3.48 per 100G,66g,,International Foods,https://shop.coles.com.au/a/national/product/gefen-soup-vegetable
6647401P,Pan Ducale Bastoncini Almond Biscuits 100g,Pan Ducale,Bastoncini Almond Biscuits,2.85,$2.85 per 100G,100g,Specials,International Foods,https://shop.coles.com.au/a/national/product/pan-ducale-bastoncini-almond-biscuits
4200384P,Kras Napolitanke Hazelnut Wafers 100g,Kras,Napolitanke Hazelnut Wafers,1.0,$1.00 per 100G,100g,Specials,International Foods,https://shop.coles.com.au/a/national/product/kras-napolitanke-wafers-hazelnut-4200384p
3339163P,Pattu Cumin Seeds 200g,Pattu,Cumin Seeds,3.1,$1.55 per 100G,200g,,International Foods,https://shop.coles.com.au/a/national/product/pattu-cumin-seeds
1384780P,Little Sheep Plain Hot Pot Soup Base 130g,Little Sheep,Plain Hot Pot Soup Base,5.95,$4.58 per 100G,130g,,International Foods,https://shop.coles.com.au/a/national/product/littlesheep-plain-hot-pot-soup-base
9434699P,Lee Kum Kee Soy Sauce 500mL,Lee Kum Kee,Soy Sauce,3.8,$0.76 per 100mL,500mL,,International Foods,https://shop.coles.com.au/a/national/product/lee-kum-kee-sauce-soy-premium
3739707P,Deka Mini Wafer Bites Green Tea Matcha 200g,Deka,Mini Wafer Bites Green Tea Matcha,4.3,$2.15 per 100G,200g,,International Foods,https://shop.coles.com.au/a/national/product/deka-mini-wafer-bites-gren-tea-matcha
2404747P,Vimto Fizzy Soft Drink Can 330mL,Vimto,Fizzy Soft Drink Can,2.35,$0.71 per 100mL,330mL,,International Foods,https://shop.coles.com.au/a/national/product/vimto-soft-drink-cans-24-pack
3800455P,Mission Deli Style Tortilla Triangles 500g,Mission,Deli Style Tortilla Triangles,5.5,$1.10 per 100G,500g,,International Foods,https://shop.coles.com.au/a/national/product/mission-deli-style-tortilla-triangles
3267903P,Unlu Vine Leaves 400g,Unlu,Vine Leaves,3.6,$0.90 per 100G,400g,Specials,International Foods,https://shop.coles.com.au/a/national/product/yore-vine-leaves-vacuum-packed
6961870P,Griffins Chocolate Mallowpuffs Biscuits 200g,Griffins,Chocolate Mallowpuffs Biscuits,4.5,$2.25 per 100G,200g,,International Foods,https://shop.coles.com.au/a/national/product/griffins-mallowpuffs-chocolate
3497936P,Old El Paso Gluten Free Enchilada Kit Mild 518g,Old El Paso,Gluten Free Enchilada Kit Mild,5.0,$0.97 per 100G,518g,Specials,International Foods,https://shop.coles.com.au/a/national/product/old-el-paso-gluten-free-enchilada-kit
3739795P,Little Sheep Hot Pot Soup Base Chilli 235g,Little Sheep,Hot Pot Soup Base Chilli,4.75,$2.02 per 100G,235g,Specials,International Foods,https://shop.coles.com.au/a/national/product/little-shep-hot-pot-soup-base-chilli
8459027P,Maggi Onion Soup 32g,Maggi,Onion Soup,2.6,$0.81 per 10G,32g,,International Foods,https://shop.coles.com.au/a/national/product/maggi-onion-soup
2492711P,Paldo Dosirac Noodles Beef 86g,Paldo Dosirac,Noodles Beef,1.6,$1.86 per 100G,86g,Specials,International Foods,https://shop.coles.com.au/a/national/product/paldo-dosirac-noodles-beef
7895431P,Kan Tong Thin Rice Wok Ready Noodles 440g,Kan Tong Thin,Rice Wok Ready Noodles,2.99,$0.68 per 100G,440g,Specials,International Foods,https://shop.coles.com.au/a/national/product/kan-tong-inspirations-noodles-rice
6803642P,Chang's Crispy Noodle Salad Dressing 280mL,Chang's,Crispy Noodle Salad Dressing,2.8,$1.00 per 100mL,280mL,,International Foods,https://shop.coles.com.au/a/national/product/changs-dressing-oriental-noodle-salad
3739820P,Joiner Strawberry Drink 320mL,Joiner,Strawberry Drink,1.6,$0.50 per 100mL,320mL,,International Foods,https://shop.coles.com.au/a/national/product/joiner-strawberry-drink-3739820p
3843797P,Benny's Mayonnaise 454g,Benny's,Mayonnaise,6.8,$1.50 per 100G,454g,,International Foods,https://shop.coles.com.au/a/national/product/benny-s-mayonnaise
1855762P,Olympian Sesame Biscota 250g,Olympian,Sesame Biscota,4.5,$1.80 per 100G,250g,,International Foods,https://shop.coles.com.au/a/national/product/olympian-sesame-biscota
5258029P,Leiber's Dutch No Salt Pretzels 340g,Leiber's,Dutch No Salt Pretzels,3.9,$1.15 per 100G,340g,,International Foods,https://shop.coles.com.au/a/national/product/liebers-pretzels-dutch-no-salt
8693545P,Fry's Peppermint Cream Bar 50g,Fry's,Peppermint Cream Bar,2.6,$0.52 per 10G,50g,,International Foods,https://shop.coles.com.au/a/national/product/frys-creme-bar-8693545p
3739966P,Pandaroo Tumeric Powder 100g,Pandaroo,Tumeric Powder,2.15,$2.15 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/pandaro-tumeric-powder
3557594P,Del Monte Sloppy Joe Sauce 425g,Del Monte,Sloppy Joe Sauce,4.5,$1.06 per 100G,425g,Specials,International Foods,https://shop.coles.com.au/a/national/product/del-monte-sloppy-joe-sauce
7196760P,Protea Foods Lekker Peri Peri Biltong Slices 100g,Protea Foods,Lekker Peri Peri Biltong Slices,9.9,$9.90 per 100G,100g,,International Foods,https://shop.coles.com.au/a/national/product/lekker-biltong-sliced-peri-peri
5252500P,Chaokoh Pigeon Canned Corn Young Sweet 13up 425g,Chaokoh,Pigeon Canned Corn Young Sweet 13up,2.0,$4.71 per 1Kg,425g,,International Foods,https://shop.coles.com.au/a/national/product/chaokoh-corn-young-15-up
1332152P,Uludag Orange Drink 250mL 6 pack,Uludag,Orange Drink 250mL,6.85,$4.57 per 1L,6 pack,,International Foods,https://shop.coles.com.au/a/national/product/uludag-drink-flavoured-orange-6-pack
8451058P,Blue Bird Curlies Corn Snacks 150g,Blue Bird,Curlies Corn Snacks,3.85,$2.57 per 100G,150g,,International Foods,https://shop.coles.com.au/a/national/product/blue-bird-curleys
3741196P,Yoosh Lychee Flavour Aloe Vera Drink 1.5L,Yoosh,Lychee Flavour Aloe Vera Drink,3.82,$0.25 per 100mL,1.5L,Specials,International Foods,https://shop.coles.com.au/a/national/product/yosh-aloe-vera-drink-lyche
9220276P,Gefen Sauerkraut Pickle 907g,Gefen,Sauerkraut Pickle,8.4,$0.93 per 100G,907g,,International Foods,https://shop.coles.com.au/a/national/product/gefen-barrel-sauerkraut-cured
3868856P,Maharajah's Choice Garlic Paste 1kg,Maharajah's Choice,Garlic Paste,4.9,$0.49 per 100G,1kg,,International Foods,https://shop.coles.com.au/a/national/product/maharajahs-choice-ss-fresh-wet-spice-garlic
2034230P,Olympian Almond Crescents Kourambies Greek Biscuits 250g,Olympian,Almond Crescents Kourambies Greek Biscuits,6.3,$2.52 per 100G,250g,,International Foods,https://shop.coles.com.au/a/national/product/olympian-kourambies-almond-crescents
6994132P,Gaganis Borlotti Beans 1kg,Gaganis,Borlotti Beans,5.5,$5.50 per 1Kg,1kg,,International Foods,https://shop.coles.com.au/a/national/product/gaganis-beans-borlotti
2158276P,Daawat Select Basmati Rice 5kg,Daawat,Select Basmati Rice,23.4,$0.47 per 100G,5kg,,International Foods,https://shop.coles.com.au/a/national/product/pattu-daawat-basmati-select-rice
3265271P,Coles Indian Daal Tadka 300g,Coles,Indian Daal Tadka,3.0,$1.00 per 100G,300g,,International Foods,https://shop.coles.com.au/a/national/product/coles-indian-ready-to-eat-meal-dhal-tadka
6801862P,Individual Greeting Cards 1 pack,Individual,Greeting Cards,2.35,$2.35 per 1Ea,1 pack,,International Foods,https://shop.coles.com.au/a/national/product/individual-greeting-cards
9880504P,Royal Fields Canadian Green Lentils 1kg,Royal Fields,Canadian Green Lentils,4.5,$4.50 per 1Kg,1kg,Specials,International Foods,https://shop.coles.com.au/a/national/product/royal-fields-lentils-green
2001423P,Ayam Thai Yellow Curry Paste 185g,Ayam,Thai Yellow Curry Paste,2.75,$1.49 per 100G,185g,Specials,International Foods,https://shop.coles.com.au/a/national/product/ayam-thai-yellow-curry-paste
2484644P,Laoganma Chilli Oil Hot 210g,Laoganma,Chilli Oil Hot,3.0,$1.43 per 100G,210g,,International Foods,https://shop.coles.com.au/a/national/product/laoganma-chilli-oil-hot
